rating,reviewerID,product_id,date
5,AGRVRGSNWJGVHTBN4UMGWVYJX2YA,B0160CMJ64,1481069948
5,AH5BHUJMZSB3PZB3F6PR6QHR44DQ,B000069YW9,1540845942
5,AGC52PO4GCNDUA4IBK6CLA6RZUQQ,B000F2BVK6,1347664823
5,AEAY5SS7ETA5KBCINBC6XK4T4DPQ,B002PXVYEQ,1677613809
5,AHPMAVPVGOT3ZLKKIAZVLJAWI74A,B00008GT1L,1230438536
1,AEC6EOVFNFTUWR3UFEX7USCZXM5Q,B009KBDBTM,1576965732
5,AEC6EOVFNFTUWR3UFEX7USCZXM5Q,B002MRSM8Q,1472164799
1,AEC6EOVFNFTUWR3UFEX7USCZXM5Q,B009KBDBTM,1576965732
5,AEC6EOVFNFTUWR3UFEX7USCZXM5Q,B002MRSM8Q,1472164799
5,AHFEFRWYEDBSAWGQACNWCOW3A5UQ,B002PXW1IE,1466985843
1,AF665CAEGBSR6FOTUS2BCPTPNRRQ,B001THPA26,1644088526
5,AEZGOPYQL4NLECYPSVRODCNNEOYQ,B0023EW6FS,1322532815
4,AG76GH4NFHJPNMVCCZDN2E5HK65Q,B001THPA3U,1527464011
5,AESHAZO3L6DS57GWLG6DQCYEXS4A,B00005N7Q1,1474948309
5,AECQDTJFRLQVBUVQNFBZNX6SV2UQ,B002PXW0EY,1510276350
5,AG7CJETVJU2RN6DEVILX6TONALCQ,B002GCU2S0,1508781035
2,AHWG4CKLQUQSOSK2EAZJAB5M2UXA,B00005N7SG,1457407363
5,AEFYVATLIKVEPHKEUHWBA5B6ZR3A,B002PXVYM8,1524433681
5,AF2SQBVYUGPVN3LRSHTBHLISLYVQ,B002PXW12A,1547836649
5,AGTWZ3XKCGNHPO4IRYLYDLGXTVVQ,B002PXW1IE,1532095558
5,AE4DYRBEJDHVUAZWBKNDSHVX5WUQ,B00Y05PFX8,1471114141
5,AEF5D7P5XO7JCTYS7XLQUS2C624A,B002PXVYEQ,1414367574
5,AEI3LD72XOBMMZYAE2CITFOYTPNQ,B004GVZUUY,1488838580
5,AFWU66LSNUUSNSRKDQQK2AH6S76Q,B000063XJL,1554600958
3,AEBJMQFDLKCMQ5B6XFXARCTIU45Q,B000UHI2LW,1470510510
4,AE7RVUNSMOLP2CUAQLFCKIN42Y4A,B000063XJL,1374693402
5,AFGOTX4MHZNAXLVCPCGGFOYIEMSA,B00005N7T3,1403104981
5,AEZYKZ4UT3VVX327KWPVB4KCWUPA,B00005NIPN,1526673084
4,AED6YROGT7CBF3EZLPAD2FCFFXTQ,B001THPA58,1474485899
5,AF7YCQBXNAU7BRAOBL2QAFVIZ5DQ,B00005NIOO,1266505907
1,AESQIJLPKZHYIHNQMJ26E5W7AORQ,B00005NIOO,1335735843
1,AESQIJLPKZHYIHNQMJ26E5W7AORQ,B001VNS890,1300020466
5,AF5HTVQSJYJGTG3CJDFAVKDWWPSQ,B001THPA58,1581225519
5,AFNSTN2HFS5UJMX4P2MKOVXYGNCA,B003N3QRF8,1320665429
3,AFYJQDTWC3ZHRQKFZMRL27VBRMAA,B002PXVYQY,1629713868
5,AGPMG4GQJEEJ6DNLZDXEY3M3CB7A,B000FTJ7JQ,1470873650
5,AEJAB76KIUMKXQRA6YP3AVONROEQ,B0012ONLXQ,1268916803
5,AEYNBRBXXYKQAGFKXXN26LS4EKEA,B00006K37V,1373300148
5,AHPB4F4TUS5XPU3YFL4K7YDWEVDQ,B001THPA1C,1622820310
5,AGRF2HST27OC3SZVBA7KD3DCVHYA,B002PXW04Y,1454634612
5,AEGDTAT7WJP5G4BM7TLZC74KOIHA,B002PXW1R0,1618363923
5,AGUKR7GTSW5CW6MGMWDY3ZRD7RIQ,B00E00I3TQ,1411519143
5,AGUKR7GTSW5CW6MGMWDY3ZRD7RIQ,B002BFZ9MQ,1411519108
2,AGC64BGMNAOH4YGWDGAH5G7EUXEQ,B002PXW1IE,1453219162
2,AGZXYL325RVWEZG75KNFVCXIRLVA,B00005NIRE,1372350165
4,AFFMYRNKK7W5Z56XA3NHLR3KOZOA,B00006KFT2,1604265190
5,AHUYRVMNBGACLQ4WFJDJLZXRX6FQ,B002VB3X96,1540427996
5,AGT5NJPYD5H4U23T7Y6DU4HGRP3Q,B00005N7Q5,1546634044
5,AGT5NJPYD5H4U23T7Y6DU4HGRP3Q,B00007AXQ2,1546634029
2,AGQCT64M4HMZPLSJFZE5CYMPV2CQ,B004WGITBK,1605713806
5,AGIDTJRS4WL543EBNCGFJXBGT6CA,B002PXW0M6,1456851922
1,AH2JXXUTRCOU7ZS4WFJXNTIO4ZBA,B002PXW15C,1546553545
1,AH2JXXUTRCOU7ZS4WFJXNTIO4ZBA,B079P9BVGQ,1546552980
5,AFINCFWDJWEVDZYTZTXCGKMTWVKA,B002PXW1IE,1562018070
5,AGOPDHU7QCHUCRBZVXE3LNC374FQ,B0089FUF6W,1544362969
5,AH7B4EIML6366KXGAUQNXQTL4Q2A,B0007VFYTY,1360766372
5,AHAHG5WCFCRBZHGXIHZFQSOT7BMA,B01N35UMQV,1611076818
5,AFX2G6RZLFMDG4VPE4PPN7FWCGNA,B00006KA8Y,1456698330
4,AEP7UV7MFOHR7AAAIPWGEDHAR3XA,B00005N7SG,1400324170
5,AG2WQIMXIJU5UFBYDDWHKIZTB32Q,B00005R8BH,1223222142
5,AHVV7BO7QKV24PYHOEQHH6HAGJFA,B000310L82,1413045565
4,AGX5T2R47TAF3CE4UOE5GJP7PQXQ,B000LXHJFU,1354021750
5,AHH4OPMN2LAR5SV2ZC353G4RAD5Q,B00005NIOZ,1386436079
5,AHPRQOWJTQ7JYG2CMZBIMR73DVPQ,B002PXVYE6,1557676184
1,AGKORIUY7WZNWPCDWMTIFZFMYZ4Q,B002PXVYEQ,1548826012
1,AGUERDC6SCMKIFZXN3U5KNEJOTCQ,B0045VPFDW,1378755139
5,AF4FMNNCRLGBNK6NRUSOLGT35AMQ,B002PXW1IE,1618096344
1,AGWG2FD3VS2VDXZPJ4GB23VDKYMQ,B00005N7RV,1595118993
5,AEUIX7KKO6WNNFJNEGPTADODRIKQ,B002PXW102,1551556989
1,AF7DTCYPVKF2PBWCNSBZF6NRGMUA,B00D8GWHXG,1377371056
4,AFXUUPUBUBUFSUI6CXO2SUZHJUTQ,B007Q4WWLI,1488898597
4,AFMLTUYUI6XGCJXAOZ7DSGLD2VNQ,B004GVZUUY,1580858016
4,AFMLTUYUI6XGCJXAOZ7DSGLD2VNQ,B0089FUF6W,1534806882
5,AEMSTLQ77KGI5EXG2ZWRMLPYBSCA,B002PXW1IE,1472248485
5,AHJWL5FM74CA3QCNB7XTUIZW5ISA,B073LT173J,1528053215
5,AH623VUZI5DBQB7RC2BB4PYKIOPA,B003N3QRFI,1439325897
3,AEFPFXSVTSQUSMOOI57BUI5CHY3Q,B079PDGJQH,1633517698
5,AHEKRBTJLOIX5VERQGHKATLC7GAA,B01FV51RKA,1667439249
1,AEG33Y2UL3QZ22L25UDIPOQNMITQ,B075QV9WQR,1526498870
3,AHFGANRB6TB4QTOPGYBSXGSUZHEQ,B00005N7SB,1412785211
5,AEUE4NZU5TLYLSQPZ2HOF5KOUEDQ,B01N35UMQV,1594745279
5,AGRZ7I2NXYM7W2GKXIDW52FGOM4Q,B002PXW24C,1508273048
4,AHXHZPTYSOKME6ZRDTWFRL5ASNPA,B00009R5PH,1102807429
5,AHXHZPTYSOKME6ZRDTWFRL5ASNPA,B00006KOO3,1044660565
3,AEWVV6VBXF6QPH2TRHG3MJABZOTA,B0089FUF6W,1543440173
5,AGX3SA4LNTXGA7IUIMDELXJD7F5A,B000071HAV,1042299647
5,AEZMXT7ROIW2AA76Z6VNMILMFWZQ,B00007B2NM,1361630551
4,AEZ35XYUEEOV4IY4TU5QDCHOWC2A,B004AAON6S,1396455716
5,AF7E77MUJXDPJN3C7PTFC5WJ2ZQQ,B00005NIOH,1419620096
4,AGYSXEIYVOJ3NVHX4LQYMZRJDN2Q,B00005R8BR,1264855289
2,AH4PNDYIOR26K75AYCGWWGXCUSEQ,B00006LKH1,1325361433
5,AH73JNCP4YR56WZA3EUVOMIKT7AQ,B00007DB2L,1400860017
5,AFZWKLWUKNUSPFXEUSZYKAQDT43A,B001THPA3U,1583459062
5,AHXSXY5ZMWXWRIE4MPEU5FVIIC2A,B002VB3X96,1657512816
3,AFU3DR7AAOZE4HPTY3EOQFAKMD7Q,B002PXVYE6,1616345897
3,AHTO3GNDTP5Q6ATJKEHQHMNVCWJA,B004GVZUUY,1640981639
3,AHTO3GNDTP5Q6ATJKEHQHMNVCWJA,B002PXW1IE,1640981606
3,AHTO3GNDTP5Q6ATJKEHQHMNVCWJA,B00AYI9YXC,1640981462
5,AGTSPKVVKVC7F7NBQZJ5KBUTCSCQ,B00007AZRH,1509139768
2,AHOGEKMB3PVG3SCS7MPHAEVGAEZQ,B002V0CJL0,1351945346
1,AHB3SXYLZOJMBTHO6EDACLHKXJ7A,B002PXW1R0,1667312381
1,AFDTSHBN4XFTF34XP7ZTVIUWEZMQ,B002PXW1R0,1606832118
5,AFDTSHBN4XFTF34XP7ZTVIUWEZMQ,B004GVZUUY,1559870096
5,AFNUFFGZBFRKH2PYVJLIVV52KE3Q,B000I8ONOS,1369863722
5,AHHJEBGL4RAGPJ3ENDUPNREYCMLQ,B01MXO1W39,1487786240
4,AHHJEBGL4RAGPJ3ENDUPNREYCMLQ,B01N0GNQM6,1487786118
5,AHHJEBGL4RAGPJ3ENDUPNREYCMLQ,B01N66LIB0,1487785909
5,AEOJ2KEV5XQ4XD53Q3SAD66MLFMA,B0061SHL02,1565839708
1,AEVA7GZKXZLCCKY5LUGFFWWILW4A,B000UEI4JU,1464883865
5,AGRK2Q5Q3EESJ6U4RY73P6GKMK5A,B002PXVZZE,1389276984
5,AFUCEEYJKBWY3LX6AHEUH4TPA5GA,B00007AZRH,1519398716
5,AFUCEEYJKBWY3LX6AHEUH4TPA5GA,B01ISG1VVE,1519398440
2,AHBXMDEQSFM4DEXN7UR2A7QZUWHA,B002PXVYPU,1615813981
5,AHMM43ONYM2MACEYOQKH7D27R2AQ,B00007AXQ2,1566154843
5,AHMM43ONYM2MACEYOQKH7D27R2AQ,B00ZDXLBEI,1566153715
3,AHI3T7YQFCPE3ECCZQ6ZFNCF3PRA,B00005NIOH,1618163724
5,AHLCF76DNS6NHCUHJNOZGK6CX2KA,B002PXW17K,1557665996
5,AHNJBITNUC3VQ6WL3LJTKEERXSPQ,B000060MKJ,1493570024
5,AFPBS7GUJAK7DFAHODL6GVNNLBOQ,B002CT51EM,1578188591
5,AERPVO2EJN5PF43G7FH7FZ47B3BA,B079PDGJQH,1560017102
5,AEF2DN6W3MUQ6RCC2VFAZHZGCAZA,B00006LB2W,1487641877
1,AFHJE6RJ56QO2CJJWBUQBPXOE6WA,B002PXVYSC,1616106346
5,AEQCECUBHWHDQ3ZV65WRQDXXJ5ZQ,B00AHKJ9IM,1525424320
3,AEILOHLOOJPVPQA6TVO3FCSHORFA,B000062XRV,1462203283
5,AEWKDM3F25E4DVYDE4QMJ5OUXJQQ,B00080MRYO,1625333575
5,AHOWVGMZWEEYPF72EH43VMMB4AYA,B00283LGQO,1429025996
5,AFYX52W7TIF32KI3VKU5R6KNP3JQ,B004GVZUUE,1509298118
5,AFYX52W7TIF32KI3VKU5R6KNP3JQ,B0000D8CWS,1488324140
4,AFISNBPDXG3ARB7VWOTZ65LINY6Q,B001LJGVM0,1563376698
3,AFV2BA25ONFXXK4M3RNNJX2RHASQ,B002PXVYDW,1570631929
5,AHAK6XVIUOL7WCTPC3YSMRYPQU2A,B00005NIOH,1414913722
4,AHQRMUQZAL4PXUGCQ3EH5VZRNGPA,B00006J9HX,1264087639
1,AHFXIBG5O4PZJPTUQIZG6OSX54OQ,B00006KT0K,1500476598
5,AFXBBK3GOPDKTB4CJKAJ2UYNS6JQ,B0051IGLZY,1418052871
5,AFD34EWEKHRQNGG4VF6IEEFGAV5A,B00005N7SS,1515591647
5,AFJIKZYUXMVOI2MR2KWLCXIYLSTA,B01BJ902IU,1671067241
5,AF5YVKNLVHJHCY5QXYFT7B3VXFWA,B000063XJL,1479044018
5,AEVRGSFFMXGXIHSBT6R3XFOVTZQQ,B00AYI9Z0E,1417370889
1,AEKF5PYXZ4IG54RMELJXH3OKUGMA,B002PXVYU0,1518702262
4,AHBWEFHEQYXZS75423RP63FMONQQ,B002PXVYUU,1366469554
5,AFMT4XCZWGKVSYKIEHMNCHDZDHIQ,B00005N7RQ,1456976356
2,AFW65YL5XD7U3CHBXII5ICA6PS2Q,B0089FUF6W,1531313004
3,AFW65YL5XD7U3CHBXII5ICA6PS2Q,B001THPA1W,1531312946
5,AE4MWA72PG7KEEHF5LGFRNXZIHHQ,B00007AVLA,1360534255
5,AHKNEFNUCC7NZVBJJOKWZMZ4UD7A,B07DKSPGL3,1669886734
5,AH4ZOXGUWDSOOOXYM7EXFXXPHAPA,B000088UMG,1351385180
5,AEI4DMCMSLOQXIARHRFVPCYHD2BQ,B00529YCWQ,1591189314
5,AFURLCCDJSVSXUDAXQCXRO434I6A,B002PXW1IE,1560277881
5,AGQPTATHPGAECVIYSJ4ASMKBLYKQ,B00007AZRH,1479593777
5,AEWQNWSXXXVS55Y2JOHJ2GT3IW6A,B01F2MKW0I,1502733750
5,AFEY5XTGPKNWER5MD624O47M6XDQ,B000EGCIW8,1392141269
1,AHUHN4SANUL57YXLHLGPRHE6HILQ,B00HG1BP3M,1408231916
1,AH5PE4DP234IVGHDT2JZMFO44ABA,B01N702LLM,1625670378
2,AHJO5PAF4GI7X5FFJGFMQOAPGPYQ,B001U5SPHO,1595084249
3,AHJO5PAF4GI7X5FFJGFMQOAPGPYQ,B00006KEI7,1595084063
2,AG66YX53EYOJJBDNPYSZZLET7KFQ,B000XXDJ7U,1267132641
5,AFXYVWCFRCHLMWQ2M476HJ37OGWA,B01HBN1I9U,1621815863
4,AGF2WC2Q3HFC2GL5IKQTAP7G7J4A,B00X6LREFE,1490672449
4,AGF2WC2Q3HFC2GL5IKQTAP7G7J4A,B002PXW24C,1490672433
5,AE4VJWJWRXSRAPYVAVZUCGY4FQXA,B000GAKWVQ,1360013471
5,AG3NMXJPBFBZPHYZ2CM6B77LEMSA,B002PXVYEQ,1450379593
1,AGIBXY4KV56PKCTYXHJ5FT3FF6LA,B00079RO7G,1297399792
1,AH2XSB4LCRTTL2F25COT3Q62K6OA,B073LGVSTL,1550102704
5,AG2DTV3IIDEL74GHUXXZJ5VBTE4A,B002PXVYEQ,1552400408
5,AF7T3TSBSZ25WGD6PXH673FWEFQQ,B002PXVYRS,1483711023
5,AEBANITAMYIVU4LJOF2QILYZYIBQ,B005NCTK56,1623963366
5,AFVQ3ADMJISBKFLSDNQJ7XHVSOGA,B000063XJL,1654276836
1,AGWFD6UIAOBTAQWQAIUHN3IOYA3Q,B01LY3VKMY,1499569069
5,AFYKQY76ZPTA4KQEATEXB3TB4BUA,B002PXW06C,1539635440
4,AHFZ4AC5CHK4IRTSTC3WEBKZ5GQQ,B0010ED5KW,1371576524
5,AFW6AF4ULGM6HFGN55IWU32OA6TQ,B002PXW04Y,1467959644
5,AG3WIE6D2LXXVSCNOKJCHG6YMPEA,B004GVZUU4,1673807766
3,AG3SWCW7DY5PZ4S3IAL46EMZSY2A,B002PXVYEQ,1475037265
5,AEZFGXSMMUOG26WG7EUUYITJTWQQ,B01N702LLM,1537629235
5,AHEBI5AIRSOX2WJMCGFN36PP4WOQ,B002PXVYEQ,1581652740
5,AFWA7REY6ZAU6WWZIWSCYUPQBZZQ,B001THPA58,1528580360
5,AFWA7REY6ZAU6WWZIWSCYUPQBZZQ,B002PXW0EO,1528580345
5,AEZICQP2WYM27MWOKYS3ZDU27KTA,B0037STB02,1564406730
5,AEJSLOTCYPXC4HYJP4WDQMLP3ZLQ,B00005N7RP,1469945982
5,AHZGTZXAGHR4DULIGYQQBSCXUKXQ,B002PXVYYQ,1382627308
5,AEOAII6R5U54DCLD55VYFOG3U7AQ,B004GVZUUY,1522287082
1,AHF2PH2JKMK2GQ7X76BWN4XDISEQ,B09NGRHBFG,1672780449
5,AFSTX4GMJEFO7UUCAVYXNSG56FTA,B00PRAHIYE,1481136003
4,AFSTX4GMJEFO7UUCAVYXNSG56FTA,B00O9K26JU,1426275673
5,AFPVXBIOMVKNGUEW56PUIHITWGGQ,B002PXW04Y,1411944048
3,AFWLKFCIIU4EQ67QSOIRPJJ3TEKQ,B01MCU84LB,1583817188
5,AFYIWM7OYFWNI3EUACYARU5T7OWA,B07QRN3Y9V,1608405164
5,AHXAZ5ZLJI2VX2LHUKQJZ3EW3EZA,B000EGD2T6,1406736336
1,AHUNNWHQFAH622OPKW4ACYNGZXQA,B07QPCGWH5,1619897918
5,AG3QGKKLQPKMTT4ZYRM2LV7MW6VA,B01FV4YCNA,1550014682
2,AFMLO5DTNPD246GOXOMQT3DRYNQA,B001THPA30,1501683684
5,AEPKCYMZIYXHPOUHHL6MODCCSELA,B000EGCIVY,1504743698
5,AGUPKDWMZD2NC6EUVGT3F6YJ67MA,B07N3XFD9D,1616525557
4,AGOQWZUOW7MYJARFIANFOCJY6YRA,B004GVZUUY,1500405984
3,AH57LCYFB3N3VD2Y5RSAYDPFA5AQ,B001THPA1C,1360330339
5,AGXKBU5TVRVIQ7QYNGW2JIHWPSZQ,B00005NIOC,1439247306
2,AFMCLSIILUA2OWNBI43NXHDT42QA,B002PXW1WU,1445200495
5,AEU7BFNEMYVHP5PIVTY2VHI2QBUA,B002PXVYSC,1576932505
5,AFEWDRYJUIRXK7JRYEH7EJGBNVZA,B002PXVZW2,1439214913
3,AGRBCD22L7GWDWUOBV32OCXQKTYA,B00005NIRG,1588314053
5,AHSMM7LVYP5OII2GWWCXR6QRDGHQ,B00006KZEM,1563867954
3,AFEQFRT75JEHA5FYZJOSLHV2EXDA,B018S5TGDK,1481508850
5,AF4RRGO242YVMWT3BWIE7WSQNQHA,B07N3X4P8L,1562347720
5,AHK7YQNAYN734IGXNB3QIDEWFMHA,B002V0CJL0,1522691779
5,AFRCK36T5LSJIX6XZLUULWX5VMRA,B004GVZUUY,1461433120
5,AFRCK36T5LSJIX6XZLUULWX5VMRA,B00X6LREFE,1461433115
5,AGOZAOG4I5SZHRTAG3TNH6ARF4CQ,B00005NIOW,1386052268
4,AE65BYY2TZJJT35BUI66MJTOSPKA,B004GVZUTU,1486300259
4,AE65BYY2TZJJT35BUI66MJTOSPKA,B000MTOUP0,1486300170
4,AGWGNAE5FRPZCCOGMUCWTABHH6KQ,B001THPA26,1547689145
4,AGWGNAE5FRPZCCOGMUCWTABHH6KQ,B002PXVYEQ,1547689133
5,AELGDMJVGOAW4BXUMVMHZ62V63IA,B00AHKJVVW,1582806320
5,AGHZCTPYP25UXYIDHDCEIFQHQ6PA,B002PXVYEQ,1624983850
1,AEXHAXS7H3RMLNB3I6J3D5BK4EGQ,B001U5SPL0,1510618415
4,AG2VS57VAS3ESDQWGE3BLKXQC74Q,B06VWTFWWH,1610662634
1,AFITS7SYJQ56OUSYGMTEB7WXOAVA,B0061SHL02,1641997916
5,AGWPXS4SBW32MQXWYRUNJGCSWQNA,B000LXHJEQ,1320906879
5,AHCDCFH6N6WWO6Q3SCJ3RM3LY7HQ,B00005N7SV,1354659443
1,AFSEH6TFNUOCGHXCVICR6MYKZGQA,B000063XJL,1546276407
5,AHO5YMJHAID35ASL5VOGMO4JQ43Q,B002PXW0M6,1505709962
5,AGFHYLGLCIYU5AMST3ATC7PXMGBQ,B0089FUF6W,1617103440
5,AGFHYLGLCIYU5AMST3ATC7PXMGBQ,B001THPA1W,1617103393
2,AGCUEKLH2INWFFTLP57GEJP74ARQ,B0039L2QLS,1584832983
1,AGYKNN3LNZVLO5T5ETWNJWYXDFFA,B002V0CJL0,1603922749
4,AHJHMRWLMJBYSGHAPPNUPQECHP2Q,B0089FUF6W,1576211558
3,AHJHMRWLMJBYSGHAPPNUPQECHP2Q,B002VB3X96,1576211487
4,AF3XS2EHZ6G2NWL66F37XHEM3ZEQ,B000K14M4E,1393197823
5,AGEXXT7AWTKOVN3FX3DPCTLEQK4Q,B002BFZ9MQ,1563827461
5,AFTGXWK7O7YIP4NTKM3PSOQKWALQ,B002PXVYRS,1453607034
5,AGCIFZXJNIAM2IGM4WCJK4B26V7A,B000NY15YI,1319668482
5,AEFLGFA56R23JB7BP7BQZUTGFEDA,B002PXW15C,1519273639
5,AERENILX2TP23FOGZN73WDO5BGPQ,B002PXVYQY,1614921775
2,AHUY6EMFLRZ4HC3H7Y5GZUUZFE2A,B002CT515Q,1506096142
1,AFDMXTJM7NVDK2QBA25DL6MQSELA,B00006L2KF,1513869131
1,AGCC7G65GKIYCKVCSXV3QLGZHIXA,B00009VPDW,1675280464
5,AELKOEK6RMCPMW6UV3OYA3EXARYQ,B07QRN3Y9V,1611876037
5,AFVFCYGNMK37HJI455N3DKHSUY2Q,B00005OM4W,1440194460
3,AECO4SXGEWO33KKL6TQLJCOGUKIA,B079PDGJQH,1582838503
5,AHWH7P47MLOWRA7HS3JPP5FYANHA,B00283LGQO,1461293267
5,AF5FH274EP5IYBOBQ5IH7H2XKJIQ,B002PXW0B2,1556378922
5,AHBSSQXQGIH27OSSVBWC6EZ7GDIA,B004JKUKMK,1586025320
5,AGJZEGM6K4ZXZ4RUK7PKBFR3CN5A,B0032KHQTS,1466440160
1,AFEPKNRVK6BTB36VAGWLNBFWK4JQ,B00005N7YB,1287494424
4,AENRUHHOAQ72GULCIIKLIZEO23FA,B000063XJR,1520473403
4,AENRUHHOAQ72GULCIIKLIZEO23FA,B00XM0ZLWW,1520472532
1,AFO4GFM3UGROAKPFBPYZFDX5EDUQ,B00005N7RD,1557128863
5,AG5LVYFIA3GP6FSIXI7JILF2N4NQ,B00005NIOA,1442499063
5,AEOOOZAGNIH33GLNL34UEEQ4SOEA,B00AZ9P6O6,1530522528
3,AHNLSUPACMNMGOUI76RBWGAB4VSQ,B002CT512O,1383603610
1,AEVL7IUAUYHQRAEL4CBL3OOB2QZQ,B00079RO7G,1373736624
1,AEVOTZN75ZP2DDOTDDY6VIKHT7RA,B002PXVYBE,1580239317
5,AEEPU3GAM3IJEVNEGX5H4PVOJUPA,B002PXVYQY,1621264937
2,AGR6RYKHI2CQXEYWH7QLHHUZMYKA,B07DRWHT3P,1615134806
5,AGNQ42YFK3F4RSDN3AHKSSKMIWOA,B004GVZUUY,1556858093
5,AH3AON6F27RIIDCF4LW4P52WZVIA,B00006K5D5,1280860858
1,AH5HTRDB5EIP2ZH7TST7GCZVNWVA,B001THPA3U,1540256775
5,AGORDRPGOCZ3YDSMLFAJLLK75IOA,B000063XJL,1618023260
5,AECKC4T2UGFNH6YJ427IUC6PJN2A,B0061SHL48,1465770703
5,AFDKAHYCHLHYBQ5XTOIDMTKY7GIA,B00F8P2VSQ,1609586387
1,AEDB4EVLY4FW2FULVFLDRKUOPWDA,B079PDGJQH,1578171811
2,AFVEHGRI6RKXK7MPEH2TIMXGL3UQ,B0746XP1KS,1519446141
3,AEC3YQ3BBAZQRB7GOV4RUTXLNLNA,B002PXW0QW,1626131562
1,AEQHLJIBK46H3YC5H35DL23OZU3A,B002PXVYD2,1538173610
5,AFHWJDRCLQV46BPW73EJYHJCZTGQ,B00007B9K5,1560103522
5,AGDSKAFKYE7VOIZG2D3X4NXPE22Q,B002PXVYEQ,1360121551
5,AEJFTA2JVZBMMQBZWFVHBXE7GQGA,B001U5SPL0,1322080652
5,AG4HO57W2OGUF3Z53SF6U7P3PQ3Q,B07W47FXKB,1668724067
5,AG4HO57W2OGUF3Z53SF6U7P3PQ3Q,B002PXW1R0,1598551716
5,AG4HO57W2OGUF3Z53SF6U7P3PQ3Q,B07W47FXKB,1668724067
5,AG4HO57W2OGUF3Z53SF6U7P3PQ3Q,B002PXW1R0,1598551716
5,AF7CQTTMSSTSQLU5TV7SZTCL5AIQ,B004GVZUUY,1617725877
3,AGCQZUUWCFRCOWPE6LEWUUUPLH3Q,B004GVZUUY,1577836553
5,AGX4WZOQ5FLX2QLHLIDJ7DZEDZWA,B002PXVZO0,1624662870
5,AGX4WZOQ5FLX2QLHLIDJ7DZEDZWA,B002VB3X96,1611940961
2,AGX4WZOQ5FLX2QLHLIDJ7DZEDZWA,B002PXVYVE,1611940235
3,AGX4WZOQ5FLX2QLHLIDJ7DZEDZWA,B002PXW15C,1518455779
5,AGX4WZOQ5FLX2QLHLIDJ7DZEDZWA,B0089FUF6W,1518454830
3,AGX4WZOQ5FLX2QLHLIDJ7DZEDZWA,B002CT516K,1332621883
5,AEF73MQYQ6Q5G2ROPFJEAZYTB4NA,B0000D8CWS,1366744476
5,AHIWEJD6NOJ6JTWUD3PCXTLT2G5Q,B00005N7SC,1444234411
4,AH4XKQ2HSHRTT2ONJ62ALE6V6QAQ,B018H603ZU,1518134202
5,AEQZY36HSBLDBBA6QF4JVEUVABEA,B001THPA1M,1299942901
5,AHUTQJFJZACP2EKPFU7RLTGEFRQA,B0000VBS8C,1088909407
5,AEA4KXASA47JQZWBBUMHNKV5UJSQ,B01M11AY5C,1494045453
5,AG6QY7FERPHIMGXEHKL532YSY6DA,B001LJGVM0,1377059697
3,AFNNOFS5YJACWX4PITVP55CXGEFA,B002PXW0DK,1547527332
5,AFMYQ4AIMLLPC527R7ZR6ZMX5Y6A,B00KRPPEWW,1556918138
5,AGUAUL3QWB5XGKA4GR2UZSU5JEMA,B003I7HS3Y,1608182075
5,AEUGWD2KAT2ZGXZ5AOVMEE43XQSQ,B0061SHL16,1584158518
5,AHK7HESJRKFUD2TUCWJXHJHCFQ2Q,B004GVZUUY,1618884188
4,AF4JUXLG33ZI2AKFHKKKL6JL7DMQ,B001THPA1C,1566958227
3,AF4JUXLG33ZI2AKFHKKKL6JL7DMQ,B001THPA3U,1566957661
5,AG3227X7PUM5HOZJR3JPU3U4YJWA,B004GVZUUY,1545782281
4,AEXCKYZX5UDWEDXOVBB4R6XBM3HA,B00007AXX1,1509331742
5,AGJIAODZDNG4OJSVJZJWCWYYFSMA,B002PXVZO0,1375565645
5,AFZL26LXUW6MH7X4CLJLY2DQHKYQ,B002PXW1IE,1561005742
5,AFZL26LXUW6MH7X4CLJLY2DQHKYQ,B01M1D0UJH,1548184450
5,AFZL26LXUW6MH7X4CLJLY2DQHKYQ,B002PXVYEQ,1490578992
5,AFBYEI2ABDAV55KZXU76MHGLUYDQ,B0045VPFDW,1488236978
1,AGHON33XLQFODIUA6KX4UZ5M2CYA,B002PXW1JS,1577413695
5,AGOOXIZ643U46VVIZCUGAP3B7TAQ,B0006628SA,1199113262
5,AHFRSBGBEXTYH2RYNGDJZA2TBVCA,B004GVZUU4,1517288463
5,AHN72KIYWC3BMRGN753F2GQ3WX4A,B07N3X4P8L,1591541255
5,AEVAJY4T5WSH7PJBYYKDYNJTPKVA,B004GVZUUY,1611908743
3,AHS5ZRI55T4LNGUYBO65WKD5Y4QQ,B00HG1BP0A,1406118492
5,AFWZPUL477ESYIHKRWUCQON7PZKA,B001UJE7J0,1448925184
5,AFWZPUL477ESYIHKRWUCQON7PZKA,B000OPOEG2,1448925165
5,AEAVQOWDJOBMPEO5JRFWM3LPNZ7Q,B003N3QRFI,1401142419
4,AF5UWVN62CTTSQMNCVCBHUNJ45MA,B005DNA3LU,1368692955
5,AGV4ZDHPEIT3XUZJFWXQESUVJEGQ,B004GVZUUY,1563919536
5,AFZSEFIH4N2PS56BH3LEDN3S6HAA,B002PXVYEQ,1448452357
5,AGD7AMVU2INIUVIVJM5C6FQS4FKA,B005EI5R5Q,1446039648
5,AE2YXHOAL22JMGR7EFOTUDCEOAUQ,B01M11AY5C,1534190439
